1	860000	12	33
1	865000	13	31
1	870000	11	30
1	875000	12	33
1	880000	12	39
1	885000	8	31
1	890000	13	25
1	895000	11	29
1	900000	12	32
1	905000	12	17
1	910000	15	35
1	915000	11	25
1	920000	18	28
1	925000	15	28
1	930000	11	25
1	935000	17	32
1	940000	8	25
1	945000	18	34
1	950000	13	36
1	955000	15	26
1	960000	21	30
1	965000	12	26
1	970000	11	23
1	975000	16	25
1	980000	17	34
1	985000	17	32
1	990000	18	30
1	995000	18	32
1	1000000	17	26
1	1005000	14	28
1	1010000	19	32
1	1015000	18	35
1	1020000	7	28
1	1025000	13	32
1	1030000	13	28
1	1035000	10	30
1	1040000	13	27
1	1045000	13	28
1	1050000	16	23
1	1055000	15	31
1	1060000	17	34
1	1065000	17	30
1	1070000	16	30
1	1075000	14	30
1	1080000	11	28
1	1085000	12	39
1	1090000	12	21
1	1095000	19	29
1	1100000	17	27
1	1105000	17	25
1	1110000	10	31
1	1115000	14	26
1	1120000	16	32
1	1125000	15	33
1	1130000	11	27
1	1135000	15	34
1	1140000	18	32
1	1145000	16	30
1	1150000	19	32
1	1155000	23	26
1	1160000	19	31
1	1165000	16	33
1	1170000	10	31
1	1175000	15	33
1	1180000	16	27
1	1185000	5	30
1	1190000	18	27
1	1195000	12	36
1	1200000	11	30
1	1205000	13	31
1	1210000	14	29
1	1215000	7	27
1	1220000	14	32
1	1225000	15	32
1	1230000	10	29
1	1235000	23	27
1	1240000	7	24
1	1245000	13	27
1	1250000	13	29
1	1255000	19	31
1	1260000	16	35
1	1265000	12	32
1	1270000	12	32
1	1275000	13	34
1	1280000	17	31
1	1285000	12	32
1	1290000	7	29
1	1295000	14	35
1	1300000	12	22
1	1305000	13	28
1	1310000	11	28
1	1315000	17	34
1	1320000	17	29
1	1325000	10	33
1	1330000	7	29
1	1335000	12	21
1	1340000	17	30
1	1345000	10	33
1	1350000	18	31
1	1355000	16	28
1	1360000	15	28
1	1365000	9	30
1	1370000	15	30
1	1375000	18	30
1	1380000	15	30
1	1385000	19	23
1	1390000	10	26
1	1395000	12	21
1	1400000	10	18
1	1405000	14	37
1	1410000	10	30
1	1415000	14	25
1	1420000	5	28
1	1425000	21	27
1	1430000	16	30
1	1435000	19	29
1	1440000	18	34
1	1445000	10	27
1	1450000	15	20
1	1455000	12	35
1	1460000	12	25
1	1465000	13	35
1	1470000	13	32
1	1475000	13	28
1	1480000	17	30
1	1485000	25	27
1	1490000	16	32
1	1495000	15	33
1	1500000	20	31
1	1505000	11	33
1	1510000	15	32
1	1515000	16	21
1	1520000	13	25
1	1525000	10	18
1	1530000	16	29
1	1535000	17	28
1	1540000	14	26
1	1545000	8	33
1	1550000	17	39
1	1555000	8	31
1	1560000	18	28
1	1565000	22	36
1	1570000	12	34
1	1575000	20	30
1	1580000	11	32
1	1585000	16	41
1	1590000	17	27
1	1595000	20	31
1	1600000	11	34
1	1605000	14	29
1	1610000	17	31
1	1615000	14	30
1	1620000	17	32
1	1625000	14	32
1	1630000	13	27
1	1635000	13	34
1	1640000	16	25
1	1645000	14	34
1	1650000	8	31
1	1655000	13	22
1	1660000	13	25
1	1665000	12	33
1	1670000	13	29
1	1675000	13	33
1	1680000	13	28
1	1685000	15	25
1	1690000	10	33
1	1695000	14	30
1	1700000	17	31
1	1705000	11	32
1	1710000	16	26
1	1715000	21	34
1	1720000	11	28
1	1725000	9	31
1	1730000	12	31
1	1735000	15	27
1	1740000	16	28
1	1745000	14	31
1	1750000	18	29
1	1755000	19	33
1	1760000	11	18
1	1765000	13	23
1	1770000	14	27
1	1775000	12	31
1	1780000	17	30
1	1785000	16	32
1	1790000	15	26
1	1795000	17	32
1	1800000	15	27
1	1805000	17	27
1	1810000	17	28
1	1815000	20	23
1	1820000	19	26
1	1825000	16	29
1	1830000	9	38
1	1835000	22	27
1	1840000	13	35
1	1845000	16	25
1	1850000	18	32
1	1855000	19	28
1	1860000	11	32
1	1865000	10	37
1	1870000	17	33
1	1875000	19	27
1	1880000	15	39
1	1885000	15	35
1	1890000	20	36
1	1895000	12	29
1	1900000	18	33
1	1905000	16	30
1	1910000	14	31
1	1915000	20	34
1	1920000	17	29
1	1925000	20	37
1	1930000	16	33
1	1935000	19	33
1	1940000	13	27
1	1945000	15	24
1	1950000	15	33
1	1955000	15	33
1	1960000	18	35
1	1965000	12	37
1	1970000	16	32
1	1975000	12	31
1	1980000	19	30
1	1985000	13	35
1	1990000	17	28
1	1995000	7	29
1	2000000	17	23
1	2005000	10	32
1	2010000	12	33
1	2015000	15	38
1	2020000	14	21
1	2025000	14	32
1	2030000	15	24
1	2035000	5	30
1	2040000	15	34
1	2045000	13	30
1	2050000	11	32
1	2055000	17	31
1	2060000	14	30
1	2065000	15	33
1	2070000	12	33
1	2075000	19	33
1	2080000	11	34
1	2085000	19	32
1	2090000	17	32
1	2095000	17	26
1	2100000	18	33
1	2105000	13	31
1	2110000	14	31
1	2115000	17	37
1	2120000	15	31
1	2125000	10	29
1	2130000	15	34
1	2135000	18	31
1	2140000	14	26
1	2145000	13	35
1	2150000	9	31
1	2155000	18	29
1	2160000	19	25
1	2165000	9	27
1	2170000	18	33
1	2175000	14	32
1	2180000	16	32
1	2185000	15	36
1	2190000	14	26
1	2195000	19	31
1	2200000	15	30
1	2205000	13	30
1	2210000	8	27
1	2215000	20	26
1	2220000	10	31
1	2225000	16	31
1	2230000	13	29
1	2235000	12	30
1	2240000	12	29
1	2245000	7	29
1	2250000	17	26
1	2255000	13	33
1	2260000	11	28
1	2265000	15	31
1	2270000	14	27
1	2275000	7	21
1	2280000	13	30
1	2285000	15	33
1	2290000	20	37
1	2295000	17	35
1	2300000	19	32
1	2305000	14	26
1	2310000	15	30
1	2315000	10	26
1	2320000	16	33
1	2325000	11	36
1	2330000	13	31
1	2335000	17	24
1	2340000	13	42
1	2345000	22	28
1	2350000	9	32
1	2355000	12	33
1	2360000	23	29
1	2365000	15	26
1	2370000	8	28
1	2375000	10	32
1	2380000	16	31
1	2385000	16	32
1	2390000	14	29
1	2395000	13	28
1	2400000	17	28
1	2405000	15	31
1	2410000	9	30
1	2415000	16	25
1	2420000	17	32
1	2425000	11	30
1	2430000	10	25
1	2435000	12	31
1	2440000	8	27
1	2445000	17	29
1	2450000	14	34
1	2455000	8	35
1	2460000	12	27
1	2465000	21	34
1	2470000	19	23
1	2475000	13	37
1	2480000	13	29
1	2485000	13	30
1	2490000	10	28
1	2495000	13	32
1	2500000	17	28
1	2505000	23	27
1	2510000	13	35
1	2515000	22	37
1	2520000	20	20
1	2525000	20	38
1	2530000	14	37
1	2535000	14	20
1	2540000	10	27
1	2545000	15	29
1	2550000	9	33
1	2555000	20	26
1	2560000	18	28
1	2565000	17	35
1	2570000	16	38
1	2575000	16	28
1	2580000	20	28
1	2585000	11	31
1	2590000	16	29
1	2595000	12	22
1	2600000	12	28
1	2605000	19	26
1	2610000	16	30
1	2615000	12	34
1	2620000	10	37
1	2625000	8	24
1	2630000	12	32
1	2635000	9	29
1	2640000	16	39
1	2645000	11	27
1	2650000	10	28
1	2655000	14	35
1	2660000	17	28
1	2665000	13	27
1	2670000	20	34
1	2675000	22	31
1	2680000	13	30
1	2685000	19	29
1	2690000	14	27
1	2695000	14	33
1	2700000	15	29
1	2705000	14	30
1	2710000	25	25
1	2715000	13	25
1	2720000	14	22
1	2725000	20	33
1	2730000	14	34
1	2735000	23	23
1	2740000	15	30
1	2745000	12	29
1	2750000	10	25
1	2755000	10	33
1	2760000	16	33
1	2765000	16	29
1	2770000	25	33
1	2775000	7	32
1	2780000	13	25
1	2785000	12	26
1	2790000	16	24
1	2795000	17	33
1	2800000	13	26
1	2805000	20	30
1	2810000	10	27
1	2815000	14	28
1	2820000	22	31
1	2825000	10	30
1	2830000	14	31
1	2835000	13	29
1	2840000	13	30
1	2845000	8	29
1	2850000	12	27
1	2855000	16	28
1	2860000	14	26
1	2865000	11	32
1	2870000	19	35
1	2875000	9	24
1	2880000	14	28
1	2885000	18	31
1	2890000	4	35
1	2895000	13	31
1	2900000	13	27
1	2905000	18	24
1	2910000	13	28
1	2915000	9	30
1	2920000	14	34
1	2925000	19	29
1	2930000	22	31
1	2935000	6	34
1	2940000	15	24
1	2945000	17	34
1	2950000	18	30
1	2955000	21	29
1	2960000	9	25
1	2965000	13	26
1	2970000	18	30
1	2975000	16	28
1	2980000	15	36
1	2985000	12	26
1	2990000	17	32
1	2995000	14	31
1	3000000	7	29
1	3005000	12	37
1	3010000	14	28
1	3015000	14	32
1	3020000	19	32
1	3025000	19	34
1	3030000	17	28
1	3035000	12	28
1	3040000	11	35
1	3045000	12	32
1	3050000	18	34
1	3055000	13	31
1	3060000	14	30
1	3065000	10	29
1	3070000	12	27
1	3075000	16	38
1	3080000	12	27
1	3085000	10	32
1	3090000	16	28
1	3095000	12	26
1	3100000	13	27
1	3105000	11	21
1	3110000	17	27
1	3115000	9	39
1	3120000	22	22
1	3125000	16	31
1	3130000	15	29
1	3135000	18	34
1	3140000	18	29
1	3145000	13	30
1	3150000	17	36
1	3155000	12	25
1	3160000	9	26
1	3165000	19	21
1	3170000	10	24
1	3175000	9	35
1	3180000	15	30
1	3185000	21	31
1	3190000	10	34
1	3195000	13	32
1	3200000	11	38
1	3205000	18	30
1	3210000	13	30
1	3215000	13	34
1	3220000	18	26
1	3225000	17	27
1	3230000	16	29
1	3235000	14	33
1	3240000	12	36
1	3245000	6	27
1	3250000	21	31
1	3255000	9	29
1	3260000	7	29
1	3265000	18	28
1	3270000	15	31
1	3275000	26	30
1	3280000	19	31
1	3285000	14	27
1	3290000	24	26
1	3295000	21	29
1	3300000	14	27
1	3305000	15	22
1	3310000	15	29
1	3315000	12	28
1	3320000	21	31
1	3325000	13	35
1	3330000	16	30
1	3335000	13	32
1	3340000	15	30
1	3345000	21	35
1	3350000	11	30
1	3355000	13	28
1	3360000	8	32
1	3365000	13	33
1	3370000	16	27
1	3375000	10	26
1	3380000	20	28
1	3385000	16	30
1	3390000	17	25
1	3395000	11	34
1	3400000	18	30
1	3405000	11	25
1	3410000	13	32
1	3415000	25	27
1	3420000	7	34
1	3425000	17	28
1	3430000	13	34
1	3435000	22	27
1	3440000	14	36
1	3445000	12	29
1	3450000	11	26
1	3455000	18	25
1	3460000	14	32
1	3465000	16	28
1	3470000	14	27
1	3475000	16	29
1	3480000	18	27
1	3485000	9	28
1	3490000	17	34
1	3495000	16	30
1	3500000	10	28
1	3505000	10	25
1	3510000	9	29
1	3515000	13	24
1	3520000	11	20
1	3525000	12	36
1	3530000	19	32
1	3535000	17	30
1	3540000	27	29
1	3545000	12	34
1	3550000	10	31
1	3555000	17	26
1	3560000	20	30
1	3565000	16	29
1	3570000	12	30
1	3575000	15	31
1	3580000	15	34
1	3585000	19	31
1	3590000	18	31
1	3595000	13	32
1	3600000	21	36
1	3605000	14	34
1	3610000	10	25
1	3615000	12	29
1	3620000	9	26
1	3625000	12	30
1	3630000	12	28
1	3635000	19	30
1	3640000	14	27
1	3645000	16	30
1	3650000	13	28
1	3655000	12	33
1	3660000	8	37
1	3665000	4	25
1	3670000	17	34
1	3675000	13	34
1	3680000	10	27
1	3685000	9	32
1	3690000	15	31
1	3695000	7	24
1	3700000	12	28
1	3705000	8	25
1	3710000	11	25
1	3715000	5	27
1	3720000	8	25
1	3725000	14	24
1	3730000	7	39
1	3735000	22	25
1	3740000	18	32
1	3745000	17	27
1	3750000	13	37
1	3755000	11	32
1	3760000	7	31
1	3765000	14	35
1	3770000	18	30
1	3775000	18	28
1	3780000	19	28
1	3785000	12	32
1	3790000	21	29
1	3795000	19	31
1	3800000	12	28
1	3805000	10	28
1	3810000	13	27
1	3815000	16	35
1	3820000	17	28
1	3825000	16	29
1	3830000	18	33
1	3835000	18	30
1	3840000	15	36
1	3845000	15	33
1	3850000	8	30
1	3855000	16	26
1	3860000	21	33
1	3865000	26	32
1	3870000	13	28
1	3875000	9	35
1	3880000	14	32
1	3885000	20	33
1	3890000	19	24
1	3895000	14	25
1	3900000	14	28
1	3905000	13	38
1	3910000	12	28
1	3915000	17	37
1	3920000	12	27
1	3925000	9	28
1	3930000	16	21
1	3935000	11	25
1	3940000	10	31
1	3945000	11	28
1	3950000	12	29
1	3955000	10	29
1	3960000	17	30
1	3965000	13	25
1	3970000	19	27
1	3975000	17	27
1	3980000	8	28
1	3985000	14	27
1	3990000	18	33
1	3995000	14	32
1	4000000	18	35
1	4005000	13	32
1	4010000	16	27
1	4015000	12	28
1	4020000	18	33
1	4025000	13	28
1	4030000	17	26
1	4035000	10	31
1	4040000	22	26
1	4045000	11	34
1	4050000	16	32
1	4055000	13	29
1	4060000	8	30
1	4065000	5	35
1	4070000	4	33
1	4075000	10	32
1	4080000	8	27
1	4085000	18	32
1	4090000	18	36
1	4095000	7	28
1	4100000	15	29
1	4105000	15	33
1	4110000	13	31
1	4115000	20	31
1	4120000	13	30
1	4125000	15	34
1	4130000	11	33
1	4135000	14	30
1	4140000	18	33
1	4145000	14	27
1	4150000	17	24
1	4155000	18	25
1	4160000	26	28
1	4165000	13	26
1	4170000	14	27
1	4175000	15	30
1	4180000	15	26
1	4185000	12	32
1	4190000	18	29
1	4195000	15	28
1	4200000	13	27
1	4205000	13	28
1	4210000	16	34
1	4215000	16	30
1	4220000	17	28
1	4225000	12	34
1	4230000	10	29
1	4235000	11	33
1	4240000	18	26
1	4245000	11	25
1	4250000	14	31
1	4255000	15	31
1	4260000	7	32
1	4265000	11	20
1	4270000	18	29
1	4275000	13	28
1	4280000	10	27
1	4285000	11	29
1	4290000	20	29
1	4295000	11	35
1	4300000	18	21
1	4305000	14	29
1	4310000	12	31
1	4315000	22	28
1	4320000	12	34
1	4325000	12	31
1	4330000	6	21
1	4335000	15	26
1	4340000	12	28
1	4345000	20	29
1	4350000	15	27
1	4355000	9	20
1	4360000	14	26
1	4365000	18	32
1	4370000	17	33
1	4375000	16	34
1	4380000	14	36
1	4385000	10	28
1	4390000	23	26
1	4395000	13	28
1	4400000	17	30
1	4405000	13	33
1	4410000	20	25
1	4415000	17	32
1	4420000	20	27
1	4425000	11	32
1	4430000	13	26
1	4435000	21	31
1	4440000	10	34
1	4445000	16	31
1	4450000	20	29
1	4455000	15	31
1	4460000	18	36
1	4465000	23	37
1	4470000	9	36
1	4475000	16	30
1	4480000	13	33
1	4485000	7	27
1	4490000	20	31
1	4495000	19	26
1	4500000	17	35
1	4505000	9	29
1	4510000	12	28
1	4515000	13	28
1	4520000	20	31
1	4525000	15	33
1	4530000	11	26
1	4535000	7	31
1	4540000	12	28
1	4545000	16	34
1	4550000	18	32
1	4555000	13	33
1	4560000	13	34
1	4565000	22	33
1	4570000	14	29
1	4575000	18	33
1	4580000	10	30
1	4585000	16	31
1	4590000	13	26
1	4595000	17	24
1	4600000	20	26
1	4605000	11	32
1	4610000	16	37
1	4615000	16	30
1	4620000	16	33
1	4625000	20	25
1	4630000	21	30
1	4635000	10	36
1	4640000	9	24
1	4645000	13	25
1	4650000	16	36
1	4655000	12	34
1	4660000	18	27
1	4665000	14	29
1	4670000	13	28
1	4675000	15	25
1	4680000	16	37
1	4685000	14	34
1	4690000	12	33
1	4695000	16	28
1	4700000	13	28
1	4705000	6	24
1	4710000	17	35
1	4715000	17	29
1	4720000	19	30
1	4725000	13	26
1	4730000	16	28
1	4735000	16	33
1	4740000	18	22
1	4745000	14	28
1	4750000	8	32
1	4755000	12	31
1	4760000	15	27
1	4765000	15	32
1	4770000	15	23
1	4775000	19	22
1	4780000	17	25
1	4785000	13	27
1	4790000	21	27
1	4795000	9	32
1	4800000	14	25
1	4805000	22	30
1	4810000	10	24
1	4815000	13	23
1	4820000	19	30
1	4825000	11	30
1	4830000	16	34
1	4835000	16	27
1	4840000	18	36
1	4845000	9	31
1	4850000	12	25
1	4855000	10	34
1	4860000	20	32
1	4865000	17	28
1	4870000	14	33
1	4875000	16	34
1	4880000	13	36
1	4885000	7	29
1	4890000	9	34
1	4895000	11	29
1	4900000	15	23
1	4905000	19	28
1	4910000	17	28
1	4915000	15	31
1	4920000	10	28
1	4925000	12	20
1	4930000	12	31
1	4935000	13	29
1	4940000	19	19
1	4945000	6	34
1	4950000	14	27
1	4955000	17	17
1	4960000	20	30
1	4965000	7	29
1	4970000	16	28
1	4975000	15	20
1	4980000	14	35
1	4985000	11	30
1	4990000	10	25
1	4995000	14	30
1	5000000	12	26
1	5005000	20	36
1	5010000	13	34
1	5015000	10	33
1	5020000	21	36
1	5025000	13	30
1	5030000	18	27
1	5035000	11	27
1	5040000	17	27
1	5045000	11	31
1	5050000	8	27
1	5055000	21	22
1	5060000	15	27
1	5065000	6	23
1	5070000	15	31
1	5075000	9	28
1	5080000	15	30
1	5085000	16	27
1	5090000	15	27
1	5095000	13	27
1	5100000	17	29
1	5105000	17	27
1	5110000	11	28
1	5115000	11	31
1	5120000	10	27
1	5125000	16	34
1	5130000	19	36
1	5135000	16	28
1	5140000	13	29
1	5145000	13	28
1	5150000	13	34
1	5155000	14	22
1	5160000	9	22
1	5165000	15	27
1	5170000	18	29
1	5175000	17	28
1	5180000	16	36
1	5185000	21	26
1	5190000	18	34
1	5195000	15	24
1	5200000	14	33
1	5205000	17	35
1	5210000	3	26
1	5215000	15	32
1	5220000	21	28
1	5225000	12	29
1	5230000	18	28
1	5235000	8	33
1	5240000	12	31
1	5245000	14	33
1	5250000	7	29
1	5255000	15	33
1	5260000	10	30
1	5265000	18	36
1	5270000	18	33
1	5275000	18	36
1	5280000	15	32
1	5285000	15	26
1	5290000	14	25
1	5295000	11	25
1	5300000	15	30
1	5305000	9	27
1	5310000	14	29
1	5315000	15	32
1	5320000	9	27
1	5325000	12	29
1	5330000	15	25
1	5335000	14	33
1	5340000	14	24
1	5345000	14	27
1	5350000	16	22
1	5355000	5	25
1	5360000	11	36
1	5365000	9	29
1	5370000	10	24
1	5375000	18	28
1	5380000	15	27
1	5385000	9	27
1	5390000	14	36
1	5395000	18	31
1	5400000	12	32
1	5405000	12	33
1	5410000	14	25
1	5415000	15	39
1	5420000	18	36
1	5425000	25	26
1	5430000	14	30
1	5435000	17	27
1	5440000	11	30
1	5445000	15	37
1	5450000	19	28
1	5455000	13	28
1	5460000	16	25
1	5465000	12	33
1	5470000	11	33
1	5475000	12	35
1	5480000	10	29
1	5485000	13	29
1	5490000	13	29
1	5495000	19	30
1	5500000	9	28
1	5505000	13	26
1	5510000	12	32
1	5515000	16	33
1	5520000	10	25
1	5525000	16	28
1	5530000	19	28
1	5535000	14	24
1	5540000	19	24
1	5545000	17	28
1	5550000	11	37
1	5555000	15	28
1	5560000	15	31
1	5565000	13	31
1	5570000	16	29
1	5575000	18	26
1	5580000	16	26
1	5585000	18	39
1	5590000	11	30
1	5595000	18	27
1	5600000	13	31
1	5605000	21	31
1	5610000	16	30
1	5615000	15	35
1	5620000	17	30
1	5625000	14	25
1	5630000	20	39
1	5635000	13	23
1	5640000	8	30
1	5645000	13	24
1	5650000	17	31
1	5655000	21	32
1	5660000	11	27
1	5665000	6	29
1	5670000	12	35
1	5675000	12	28
1	5680000	20	26
1	5685000	25	30
1	5690000	17	33
1	5695000	8	25
1	5700000	19	26
1	5705000	10	32
1	5710000	11	28
1	5715000	21	30
1	5720000	15	35
1	5725000	16	35
1	5730000	11	30
1	5735000	26	30
1	5740000	18	36
1	5745000	13	41
1	5750000	22	34
1	5755000	13	29
1	5760000	13	29
1	5765000	21	25
1	5770000	17	31
1	5775000	21	22
1	5780000	10	30
1	5785000	10	32
1	5790000	11	32
1	5795000	12	33
1	5800000	17	33
1	5805000	15	26
1	5810000	18	29
1	5815000	19	33
1	5820000	13	33
1	5825000	9	34
1	5830000	14	30
1	5835000	25	27
1	5840000	15	30
1	5845000	10	27
1	5850000	16	29
1	5855000	12	29
1	5860000	16	25
1	5865000	19	27
1	5870000	15	29
1	5875000	11	27
1	5880000	15	28
1	5885000	25	25
1	5890000	11	29
1	5895000	14	21
1	5900000	12	29
1	5905000	7	36
1	5910000	20	29
1	5915000	10	29
1	5920000	12	33
1	5925000	14	34
1	5930000	19	33
1	5935000	11	33
1	5940000	12	21
1	5945000	9	28
1	5950000	13	31
1	5955000	5	30
1	5960000	8	28
1	5965000	13	28
1	5970000	10	23
1	5975000	19	23
1	5980000	14	28
1	5985000	10	26
1	5990000	17	30
1	5995000	19	33
1	6000000	14	29
1	6005000	14	27
1	6010000	18	26
1	6015000	12	40
1	6020000	15	30
1	6025000	13	23
1	6030000	14	26
1	6035000	18	36
1	6040000	14	26
1	6045000	10	29
1	6050000	12	25
1	6055000	10	28
1	6060000	18	32
1	6065000	17	33
1	6070000	8	27
1	6075000	14	36
1	6080000	5	31
1	6085000	6	32
1	6090000	23	28
1	6095000	9	26
1	6100000	17	34
1	6105000	20	30
1	6110000	21	38
1	6115000	12	35
1	6120000	22	31
1	6125000	11	27
1	6130000	12	27
1	6135000	16	28
1	6140000	9	33
1	6145000	18	29
1	6150000	15	26
1	6155000	13	31
1	6160000	9	28
1	6165000	10	28
1	6170000	14	36
1	6175000	18	29
1	6180000	14	25
1	6185000	12	19
1	6190000	17	33
1	6195000	14	29
1	6200000	18	34
1	6205000	11	23
1	6210000	15	33
1	6215000	14	32
1	6220000	6	21
1	6225000	13	29
1	6230000	13	28
1	6235000	11	36
1	6240000	18	34
1	6245000	11	25
1	6250000	10	34
1	6255000	16	31
1	6260000	13	26
1	6265000	20	25
1	6270000	21	31
1	6275000	16	26
1	6280000	15	27
1	6285000	9	16
1	6290000	21	28
1	6295000	16	29
1	6300000	15	35
1	6305000	18	34
1	6310000	13	28
1	6315000	20	26
1	6320000	12	24
1	6325000	15	29
1	6330000	16	34
1	6335000	14	33
1	6340000	15	26
1	6345000	11	35
1	6350000	6	35
1	6355000	17	32
1	6360000	11	29
1	6365000	20	25
1	6370000	8	38
1	6375000	14	28
1	6380000	19	33
1	6385000	24	29
1	6390000	13	30
1	6395000	17	26
1	6400000	8	35
1	6405000	20	36
1	6410000	15	29
1	6415000	13	28
1	6420000	10	35
1	6425000	13	26
1	6430000	22	32
1	6435000	19	29
1	6440000	8	27
1	6445000	12	28
1	6450000	20	26
1	6455000	19	33
1	6460000	15	23
1	6465000	14	29
1	6470000	21	25
1	6475000	12	29
1	6480000	17	28
1	6485000	9	28
1	6490000	8	27
1	6495000	10	29
1	6500000	13	30
1	6505000	21	33
1	6510000	20	25
1	6515000	10	26
1	6520000	13	37
1	6525000	16	29
1	6530000	17	28
1	6535000	19	32
1	6540000	14	34
1	6545000	19	34
1	6550000	22	34
1	6555000	23	30
1	6560000	15	31
1	6565000	12	31
1	6570000	17	23
1	6575000	19	34
1	6580000	20	29
1	6585000	6	32
1	6590000	16	30
1	6595000	15	24
1	6600000	9	35
1	6605000	15	25
1	6610000	21	25
1	6615000	20	20
1	6620000	18	26
1	6625000	17	26
1	6630000	12	23
1	6635000	15	30
1	6640000	12	28
1	6645000	6	27
1	6650000	18	40
1	6655000	15	27
1	6660000	10	31
1	6665000	12	24
1	6670000	14	21
1	6675000	14	27
1	6680000	14	28
1	6685000	17	25
1	6690000	10	34
1	6695000	12	24
1	6700000	13	36
1	6705000	16	28
1	6710000	21	32
1	6715000	14	31
1	6720000	17	30
1	6725000	13	33
1	6730000	6	32
1	6735000	15	34
1	6740000	14	31
1	6745000	15	30
1	6750000	15	31
1	6755000	17	28
1	6760000	15	31
1	6765000	16	31
1	6770000	19	35
1	6775000	18	31
1	6780000	14	23
1	6785000	18	31
1	6790000	19	33
1	6795000	9	31
1	6800000	8	27
1	6805000	13	28
1	6810000	13	31
1	6815000	10	28
1	6820000	15	27
1	6825000	11	30
1	6830000	14	31
1	6835000	19	31
1	6840000	13	29
1	6845000	11	27
1	6850000	12	33
1	6855000	14	30
1	6860000	24	31
1	6865000	17	33
1	6870000	17	31
1	6875000	8	25
1	6880000	17	26
1	6885000	10	29
1	6890000	16	29
1	6895000	19	27
1	6900000	23	32
1	6905000	18	24
1	6910000	16	29
1	6915000	21	25
1	6920000	7	29
1	6925000	21	29
1	6930000	15	26
1	6935000	19	27
1	6940000	18	27
1	6945000	10	22
1	6950000	10	27
1	6955000	12	25
1	6960000	19	24
1	6965000	15	26
1	6970000	11	42
1	6975000	12	39
1	6980000	16	35
1	6985000	15	34
1	6990000	12	33
1	6995000	14	30
1	7000000	15	29
1	7005000	11	31
1	7010000	13	29
1	7015000	18	33
1	7020000	13	29
1	7025000	16	35
1	7030000	4	36
1	7035000	13	29
1	7040000	13	31
1	7045000	14	28
1	7050000	13	33
1	7055000	21	34
1	7060000	17	23
1	7065000	20	33
1	7070000	13	36
1	7075000	22	25
1	7080000	13	30
1	7085000	12	30
1	7090000	8	30
1	7095000	17	37
